X,Y,Z
6.1235,-0.019973,0.2268
6.1235,-0.016685,0.22863
6.1235,-0.016045,0.22898
6.1235,-0.015012,0.22944
6.1235,-0.011922,0.23075
6.1235,-0.0073083,0.23244
6.1235,-0.007155,0.23249
6.1235,-0.0062177,0.23274
6.1235,-0.0006965,0.2342
6.1235,0,0.23436
6.1235,0.00073952,0.2342
6.1235,0.0042321,0.23337
6.1235,0.0076838,0.23231
6.1235,0.0080079,0.2322
6.1235,0.0083202,0.2321
6.1235,0.012293,0.23062
6.1235,0.015582,0.2292
6.1235,0.016276,0.22888
6.1235,0.016746,0.22862
6.1235,0.020052,0.22676
6.1235,0.022369,0.22516
6.1235,0.023488,0.22437
6.1235,0.025165,0.22297
6.1235,0.026517,0.2218
6.1235,0.027312,0.221
6.1235,0.029252,0.21897
6.1235,0.031463,0.21625
6.1235,0.031772,0.21586
6.1235,0.032187,0.21524
6.1235,0.033919,0.21249
6.1235,0.035166,0.21014
6.1235,0.035868,0.20874
6.1235,0.036639,0.20681
6.1235,0.03755,0.20438
6.1235,0.038029,0.20271
6.1235,0.038895,0.19947
6.1235,0.039941,0.19385
6.1235,0.039962,0.19372
6.1235,0.039971,0.19361
6.1235,0.040376,0.18726
6.1235,0.04039,0.18304
6.1235,0.040345,0.1795
6.1235,0.039768,0.17316
6.1235,0.039601,0.17148
6.1235,0.038869,0.16758
6.1235,0.038071,0.16392
6.1235,0.037463,0.16174
6.1235,0.035964,0.15669
6.1235,0.03344,0.15014
6.1235,0.032964,0.14897
6.1235,0.032684,0.1484
6.1235,0.028192,0.13964
6.1235,0.027322,0.13816
6.1235,0.023973,0.13296
6.1235,0.022051,0.13023
6.1235,0.019526,0.12672
6.1235,0.016184,0.12241
6.1235,0.015128,0.12112
6.1235,0.011303,0.11686
6.1235,0.010844,0.11635
6.1235,0.009674,0.11517
6.1235,0.0071874,0.11265
6.1235,0.0064223,0.11189
6.1235,0.0041805,0.10967
6.1235,0.003937,0.10943
6.1235,0.0038455,0.10934
6.1235,0.0006808,0.10725
6.1235,0,0.10684
6.1235,-0.00066782,0.10725
6.1235,-0.0039399,0.10943
6.1235,-0.0039581,0.10945
6.1235,-0.0039949,0.10949
6.1235,-0.006272,0.11175
6.1235,-0.0071935,0.11266
6.1235,-0.010053,0.11552
6.1235,-0.010398,0.11588
6.1235,-0.010676,0.11617
6.1235,-0.012341,0.11799
6.1235,-0.014641,0.12053
6.1235,-0.015168,0.12117
6.1235,-0.018652,0.12551
6.1235,-0.019907,0.12724
6.1235,-0.022177,0.13045
6.1235,-0.023936,0.13294
6.1235,-0.027297,0.13811
6.1235,-0.028185,0.13962
6.1235,-0.032647,0.14832
6.1235,-0.032957,0.14895
6.1235,-0.033478,0.15023
6.1235,-0.035963,0.15669
6.1235,-0.037462,0.16174
6.1235,-0.03807,0.16392
6.1235,-0.038872,0.16762
6.1235,-0.039596,0.17149
6.1235,-0.03976,0.17314
6.1235,-0.040345,0.17949
6.1235,-0.04039,0.18304
6.1269,-0.10811,0.57232
6.1269,-0.10625,0.57033
6.1269,-0.099953,0.56364
6.1269,-0.099759,0.56342
6.1269,-0.099483,0.56313
6.1269,-0.092708,0.55629
6.1269,-0.086092,0.54957
6.1269,-0.08548,0.54891
6.1269,-0.084226,0.5476
6.1269,-0.07808,0.54118
6.1269,-0.073618,0.53652
6.1269,-0.069424,0.5321
6.1269,-0.066902,0.52926
6.1269,-0.057735,0.52
6.1269,-0.055029,0.51709
6.1269,-0.047588,0.50875
6.1269,-0.047379,0.50855
6.1269,-0.047024,0.50808
6.1269,-0.040494,0.50061
6.1269,-0.034419,0.49589
6.1269,-0.033438,0.4951
6.1269,-0.032833,0.49453
6.1269,-0.025672,0.49197
6.1269,-0.024204,0.49156
6.1269,-0.020837,0.49057
6.1269,-0.018332,0.48978
6.1269,-0.01651,0.48939
6.1269,-0.01236,0.48855
6.1269,-0.0095582,0.48819
6.1269,-0.0058351,0.48764
6.1269,-0.0027289,0.48745
6.1269,0,0.48722
6.1269,0.0027489,0.48745
6.1269,0.0058356,0.48763
6.1269,0.0095872,0.4882
6.1269,0.012368,0.48856
6.1269,0.016508,0.4894
6.1269,0.018337,0.48978
6.1269,0.020568,0.49049
6.1269,0.024028,0.49151
6.1269,0.025593,0.49198
6.1269,0.032944,0.49459
6.1269,0.033553,0.49517
6.1269,0.034642,0.49604
6.1269,0.040693,0.50077
6.1269,0.045519,0.50654
6.1269,0.04712,0.50842
6.1269,0.049947,0.51143
6.1269,0.054367,0.51645
6.1269,0.057055,0.51928
6.1269,0.061712,0.52411
6.1269,0.067027,0.52932
6.1269,0.069075,0.53164
6.1269,0.07125,0.53395
6.1269,0.077013,0.54003
6.1269,0.084669,0.5481
6.1269,0.085028,0.54848
6.1269,0.085414,0.54889
6.1269,0.093013,0.55659
6.1269,0.099529,0.56315
6.1269,0.10026,0.56394
6.1269,0.1062,0.57026
6.1269,0.10811,0.57232
6.1269,0.10457,0.57232
6.1269,0.098849,0.57232
6.1269,0.092932,0.57232
6.1269,0.087163,0.57232
6.1269,0.083021,0.57232
6.1269,0.076702,0.57232
6.1269,0.073684,0.57232
6.1269,0.067969,0.57232
6.1269,0.062525,0.57232
6.1269,0.059414,0.57232
6.1269,0.049465,0.57232
6.1269,0.048653,0.57232
6.1269,0.048385,0.57232
6.1269,0.038038,0.57232
6.1269,0.037861,0.57232
6.1269,0.028425,0.57232
6.1269,0.026876,0.57232
6.1269,0.018561,0.57232
6.1269,0.012413,0.57232
6.1269,0.0090201,0.57232
6.1269,0.0013678,0.57232
6.1269,0,0.57232
6.1269,-0.0011355,0.57232
6.1269,-0.01021,0.57232
6.1269,-0.017342,0.57232
6.1269,-0.020561,0.57232
6.1269,-0.023319,0.57232
6.1269,-0.034194,0.57232
6.1269,-0.035081,0.57232
6.1269,-0.040262,0.57232
6.1269,-0.047617,0.57232
6.1269,-0.048816,0.57232
6.1269,-0.052358,0.57232
6.1269,-0.05925,0.57232
6.1269,-0.061542,0.57232
6.1269,-0.067556,0.57232
6.1269,-0.073022,0.57232
6.1269,-0.076097,0.57232
6.1269,-0.082131,0.57232
6.1269,-0.085366,0.57232
6.1269,-0.092388,0.57232
6.1269,-0.092588,0.57232
6.1269,-0.092687,0.57232
6.1269,-0.093472,0.57232
6.1269,-0.10484,0.57232
6.1269,-0.10811,0.57232
6.1269,-0.038443,0.18753
6.1269,-0.038442,0.18695
6.1269,-0.038414,0.18018
6.1269,-0.038244,0.17856
6.1269,-0.037551,0.17211
6.1269,-0.036833,0.16858
6.1269,-0.035825,0.16392
6.1269,-0.034431,0.15893
6.1269,-0.033424,0.15606
6.1269,-0.031299,0.15084
6.1269,-0.028821,0.14585
6.1269,-0.027325,0.14293
6.1269,-0.023625,0.13662
6.1269,-0.023221,0.136
6.1269,-0.019488,0.13072
6.1269,-0.018352,0.12911
6.1269,-0.015649,0.12565
6.1269,-0.013856,0.12344
6.1269,-0.011199,0.12038
6.1269,-0.010385,0.11949
6.1269,-0.0077282,0.11675
6.1269,-0.0067631,0.11575
6.1269,-0.0055245,0.11449
6.1269,-0.003444,0.1124
6.1269,-0.002956,0.11208
6.1269,0,0.11024
6.1269,0.0030719,0.11218
6.1269,0.0035022,0.11245
6.1269,0.0058443,0.1148
6.1269,0.0067479,0.11572
6.1269,0.0081834,0.11723
6.1269,0.010479,0.11959
6.1269,0.011546,0.12077
6.1269,0.014201,0.12384
6.1269,0.018427,0.12921
6.1269,0.018582,0.12941
6.1269,0.018665,0.12953
6.1269,0.019255,0.13036
6.1269,0.023107,0.13583
6.1269,0.02372,0.13678
6.1269,0.027324,0.14292
6.1269,0.028842,0.14588
6.1269,0.031302,0.15085
6.1269,0.033425,0.15606
6.1269,0.034433,0.15893
6.1269,0.035827,0.16392
6.1269,0.036844,0.16859
6.1269,0.037556,0.17211
6.1269,0.038243,0.17856
6.1269,0.038414,0.18018
6.1269,0.038442,0.18694
6.1269,0.038443,0.18753
6.1269,0.038349,0.18887
6.1269,0.037916,0.19406
6.1269,0.037419,0.19707
6.1269,0.036894,0.1997
6.1269,0.035697,0.20417
6.1269,0.03568,0.20423
6.1269,0.035669,0.20426
6.1269,0.034099,0.20821
6.1269,0.032725,0.21095
6.1269,0.032281,0.21178
6.1269,0.031621,0.21283
6.1269,0.030187,0.21499
6.1269,0.029302,0.21612
6.1269,0.027685,0.21814
6.1269,0.025243,0.22068
6.1269,0.025069,0.22085
6.1269,0.024756,0.22113
6.1269,0.022235,0.22324
6.1269,0.02056,0.22444
6.1269,0.018854,0.22563
6.1269,0.01598,0.22726
6.1269,0.015168,0.2277
6.1269,0.014706,0.22791
6.1269,0.010623,0.22965
6.1269,0.0092671,0.23014
6.1269,0.0056168,0.23141
6.1269,0.0043051,0.23187
6.1269,0.003853,0.23198
6.1269,0.0020788,0.2324
6.1269,0,0.23286
6.1269,-0.0037916,0.23199
6.1269,-0.0042584,0.23188
6.1269,-0.0043225,0.23186
6.1269,-0.0045559,0.23178
6.1269,-0.0090506,0.23021
6.1269,-0.01044,0.22972
6.1269,-0.014786,0.22787
6.1269,-0.015072,0.22774
6.1269,-0.015612,0.22745
6.1269,-0.018796,0.22566
6.1269,-0.020558,0.22443
6.1269,-0.022215,0.22325
6.1269,-0.024748,0.22113
6.1269,-0.025068,0.22085
6.1269,-0.025242,0.22068
6.1269,-0.027685,0.21814
6.1269,-0.029301,0.21612
6.1269,-0.030186,0.21499
6.1269,-0.03162,0.21283
6.1269,-0.03228,0.21178
6.1269,-0.032725,0.21095
6.1269,-0.034094,0.20821
6.1269,-0.035677,0.20424
6.1269,-0.03568,0.20423
6.1269,-0.036904,0.19967
6.1269,-0.037394,0.19721
6.1269,-0.037917,0.19405
6.1269,-0.038349,0.18887
6.1269,-0.038443,0.18753
6.1303,-0.10275,0.57232
6.1303,-0.098423,0.56778
6.1303,-0.09558,0.56499
6.1303,-0.091549,0.56094
6.1303,-0.089381,0.55881
6.1303,-0.08636,0.55584
6.1303,-0.082188,0.55166
6.1303,-0.076783,0.54621
6.1303,-0.075076,0.54442
6.1303,-0.071644,0.54084
6.1303,-0.066644,0.53597
6.1303,-0.063648,0.53299
6.1303,-0.054373,0.52361
6.1303,-0.0524,0.52182
6.1303,-0.049852,0.51923
6.1303,-0.044849,0.51392
6.1303,-0.039426,0.50766
6.1303,-0.038161,0.50638
6.1303,-0.036968,0.50528
6.1303,-0.031594,0.50096
6.1303,-0.027621,0.4972
6.1303,-0.026968,0.49674
6.1303,-0.026336,0.49633
6.1303,-0.022167,0.49515
6.1303,-0.020275,0.4946
6.1303,-0.016524,0.49377
6.1303,-0.012872,0.49307
6.1303,-0.011404,0.49288
6.1303,-0.009837,0.49263
6.1303,-0.0056935,0.49209
6.1303,-0.0030337,0.49198
6.1303,0,0.4918
6.1303,0.0030531,0.49197
6.1303,0.0056895,0.49208
6.1303,0.0098675,0.49262
6.1303,0.011408,0.49286
6.1303,0.012852,0.49306
6.1303,0.016527,0.49377
6.1303,0.020294,0.49462
6.1303,0.022116,0.49515
6.1303,0.02706,0.49664
6.1303,0.027077,0.49665
6.1303,0.027094,0.49667
6.1303,0.031673,0.501
6.1303,0.036608,0.50495
6.1303,0.03814,0.50637
6.1303,0.040008,0.50829
6.1303,0.044775,0.51391
6.1303,0.048701,0.51808
6.1303,0.051822,0.52129
6.1303,0.05463,0.52389
6.1303,0.058523,0.52793
6.1303,0.062703,0.53203
6.1303,0.065816,0.53516
6.1303,0.073076,0.54226
6.1303,0.07346,0.54266
6.1303,0.07371,0.54293
6.1303,0.080892,0.55036
6.1303,0.085204,0.55462
6.1303,0.088829,0.55827
6.1303,0.091734,0.56112
6.1303,0.095547,0.56495
6.1303,0.098596,0.56795
6.1303,0.10276,0.57232
6.1303,0.098029,0.57232
6.1303,0.095057,0.57232
6.1303,0.085365,0.57232
6.1303,0.085242,0.57232
6.1303,0.084419,0.57232
6.1303,0.07575,0.57232
6.1303,0.071716,0.57232
6.1303,0.067393,0.57232
6.1303,0.065967,0.57232
6.1303,0.058781,0.57232
6.1303,0.05313,0.57232
6.1303,0.047569,0.57232
6.1303,0.040165,0.57232
6.1303,0.037129,0.57232
6.1303,0.030201,0.57232
6.1303,0.027358,0.57232
6.1303,0.021893,0.57232
6.1303,0.01792,0.57232
6.1303,0.015782,0.57232
6.1303,0.0088191,0.57232
6.1303,0.0031738,0.57232
6.1303,0,0.57232
6.1303,-0.005435,0.57232
6.1303,-0.010397,0.57232
6.1303,-0.013532,0.57232
6.1303,-0.019817,0.57232
6.1303,-0.025202,0.57232
6.1303,-0.032048,0.57232
6.1303,-0.036764,0.57232
6.1303,-0.046558,0.57232
6.1303,-0.048847,0.57232
6.1303,-0.051493,0.57232
6.1303,-0.058713,0.57232
6.1303,-0.065262,0.57232
6.1303,-0.067124,0.57232
6.1303,-0.071922,0.57232
6.1303,-0.075247,0.57232
6.1303,-0.083058,0.57232
6.1303,-0.084167,0.57232
6.1303,-0.084298,0.57232
6.1303,-0.084583,0.57232
6.1303,-0.091458,0.57232
6.1303,-0.094824,0.57232
6.1303,-0.10275,0.57232
6.1303,-0.036239,0.18813
6.1303,-0.036236,0.18302
6.1303,-0.036227,0.18078
6.1303,-0.035518,0.17406
6.1303,-0.035385,0.17282
6.1303,-0.033595,0.164
6.1303,-0.033579,0.16393
6.1303,-0.033557,0.16385
6.1303,-0.029755,0.15302
6.1303,-0.029641,0.15274
6.1303,-0.029273,0.152
6.1303,-0.026266,0.1462
6.1303,-0.025413,0.14458
6.1303,-0.02264,0.13991
6.1303,-0.020614,0.13673
6.1303,-0.018466,0.13365
6.1303,-0.0168,0.13132
6.1303,-0.015449,0.12962
6.1303,-0.012781,0.12618
6.1303,-0.01121,0.12436
6.1303,-0.0093432,0.12225
6.1303,-0.0072646,0.12003
6.1303,-0.0064516,0.11919
6.1303,-0.0048915,0.11757
6.1303,-0.0033761,0.116
6.1303,-0.0023362,0.11535
6.1303,0,0.11385
6.1303,0.0023138,0.11532
6.1303,0.0033305,0.11595
6.1303,0.005065,0.11774
6.1303,0.0064271,0.11916
6.1303,0.0074254,0.12019
6.1303,0.0093922,0.12229
6.1303,0.011743,0.12496
6.1303,0.012813,0.12619
6.1303,0.013727,0.12731
6.1303,0.016126,0.13042
6.1303,0.018526,0.13378
6.1303,0.020477,0.13651
6.1303,0.022548,0.13975
6.1303,0.025417,0.14458
6.1303,0.026263,0.14618
6.1303,0.029268,0.15199
6.1303,0.02964,0.15274
6.1303,0.029754,0.15302
6.1303,0.033563,0.16385
6.1303,0.033584,0.16393
6.1303,0.0336,0.164
6.1303,0.035385,0.17283
6.1303,0.035514,0.17404
6.1303,0.036227,0.18078
6.1303,0.036236,0.18302
6.1303,0.036239,0.18813
6.1303,0.036012,0.19135
6.1303,0.035667,0.1946
6.1303,0.034619,0.20011
6.1303,0.034549,0.20042
6.1303,0.034381,0.20096
6.1303,0.033099,0.20502
6.1303,0.032607,0.20635
6.1303,0.030928,0.20994
6.1303,0.03048,0.21078
6.1303,0.030054,0.21146
6.1303,0.027962,0.2146
6.1303,0.026975,0.21586
6.1303,0.024651,0.21852
6.1303,0.023982,0.21919
6.1303,0.023306,0.21979
6.1303,0.020741,0.22201
6.1303,0.0189,0.22334
6.1303,0.017348,0.22443
6.1303,0.014779,0.22587
6.1303,0.013649,0.22649
6.1303,0.01292,0.2268
6.1303,0.0096175,0.22823
6.1303,0.0053854,0.22982
6.1303,0.0053319,0.22984
6.1303,0.00093994,0.23093
6.1303,0,0.23115
6.1303,-0.0010389,0.23091
6.1303,-0.0052597,0.22987
6.1303,-0.0057376,0.2297
6.1303,-0.0096075,0.22824
6.1303,-0.012924,0.2268
6.1303,-0.013642,0.22649
6.1303,-0.01478,0.22587
6.1303,-0.017341,0.22443
6.1303,-0.018895,0.22334
6.1303,-0.020732,0.22201
6.1303,-0.023305,0.21979
6.1303,-0.023982,0.21919
6.1303,-0.024651,0.21852
6.1303,-0.026987,0.21585
6.1303,-0.027948,0.21462
6.1303,-0.030051,0.21146
6.1303,-0.030478,0.21078
6.1303,-0.030923,0.20994
6.1303,-0.032607,0.20633
6.1303,-0.033094,0.20502
6.1303,-0.034399,0.20091
6.1303,-0.034553,0.20041
6.1303,-0.034614,0.20013
6.1303,-0.03567,0.19459
6.1303,-0.036013,0.19135
6.1303,-0.036239,0.18813
6.1338,-0.097255,0.57232
6.1338,-0.097095,0.57215
6.1338,-0.096491,0.57156
6.1338,-0.09185,0.56705
6.1338,-0.090862,0.5661
6.1338,-0.08609,0.56139
6.1338,-0.085691,0.561
6.1338,-0.085369,0.56069
6.1338,-0.079648,0.5552
6.1338,-0.077078,0.55294
6.1338,-0.07247,0.54843
6.1338,-0.068445,0.54478
6.1338,-0.065349,0.54177
6.1338,-0.055843,0.53229
6.1338,-0.0554,0.53184
6.1338,-0.048721,0.52576
6.1338,-0.043261,0.52022
6.1338,-0.041518,0.51865
6.1338,-0.038032,0.5153
6.1338,-0.034637,0.51184
6.1338,-0.032586,0.50996
6.1338,-0.028373,0.50642
6.1338,-0.024464,0.50389
6.1338,-0.023347,0.5031
6.1338,-0.022679,0.50266
6.1338,-0.018105,0.50006
6.1338,-0.016559,0.49968
6.1338,-0.011364,0.49769
6.1338,-0.010845,0.49748
6.1338,-0.010476,0.4974
6.1338,-0.0056995,0.49682
6.1338,-0.0035405,0.49673
6.1338,0,0.49648
6.1338,0.0035406,0.49673
6.1338,0.0056998,0.49682
6.1338,0.010477,0.4974
6.1338,0.010846,0.49748
6.1338,0.011365,0.49769
6.1338,0.016563,0.49968
6.1338,0.018103,0.50007
6.1338,0.022702,0.50267
6.1338,0.02338,0.50309
6.1338,0.024475,0.50388
6.1338,0.028367,0.50642
6.1338,0.032746,0.51012
6.1338,0.03465,0.51189
6.1338,0.037317,0.51463
6.1338,0.041532,0.51863
6.1338,0.043692,0.5206
6.1338,0.048435,0.52548
6.1338,0.054247,0.53086
6.1338,0.055348,0.53191
6.1338,0.056637,0.53309
6.1338,0.062599,0.53909
6.1338,0.066389,0.5428
6.1338,0.070406,0.54653
6.1338,0.075611,0.55139
6.1338,0.07692,0.55255
6.1338,0.077903,0.55342
6.1338,0.083596,0.55905
6.1338,0.085119,0.56045
6.1338,0.090582,0.56581
6.1338,0.091533,0.56674
6.1338,0.097017,0.57209
6.1338,0.097214,0.57228
6.1338,0.097253,0.57232
6.1338,0.097209,0.57232
6.1338,0.097182,0.57232
6.1338,0.097089,0.57232
6.1338,0.086756,0.57232
6.1338,0.080991,0.57232
6.1338,0.07632,0.57232
6.1338,0.071147,0.57232
6.1338,0.067061,0.57232
6.1338,0.058154,0.57232
6.1338,0.04659,0.57232
6.1338,0.04245,0.57232
6.1338,0.036242,0.57232
6.1338,0.032578,0.57232
6.1338,0.026152,0.57232
6.1338,0.021696,0.57232
6.1338,0.017466,0.57232
6.1338,0.01276,0.57232
6.1338,0.0086182,0.57232
6.1338,0.0069781,0.57232
6.1338,0,0.57232
6.1338,-0.0089488,0.57232
6.1338,-0.010408,0.57232
6.1338,-0.011496,0.57232
6.1338,-0.019074,0.57232
6.1338,-0.027086,0.57232
6.1338,-0.029902,0.57232
6.1338,-0.038447,0.57232
6.1338,-0.044363,0.57232
6.1338,-0.050035,0.57232
6.1338,-0.056593,0.57232
6.1338,-0.058177,0.57232
6.1338,-0.06103,0.57232
6.1338,-0.066759,0.57232
6.1338,-0.070351,0.57232
6.1338,-0.075898,0.57232
6.1338,-0.080484,0.57232
6.1338,-0.086039,0.57232
6.1338,-0.090327,0.57232
6.1338,-0.096962,0.57232
6.1338,-0.097255,0.57232
6.1338,-0.033848,0.18726
6.1338,-0.033839,0.18222
6.1338,-0.0337,0.17978
6.1338,-0.033118,0.17473
6.1338,-0.032443,0.171
6.1338,-0.031536,0.1667
6.1338,-0.029985,0.16147
6.1338,-0.028494,0.15722
6.1338,-0.026503,0.15232
6.1338,-0.025004,0.14943
6.1338,-0.022429,0.14455
6.1338,-0.022081,0.14397
6.1338,-0.020728,0.14184
6.1338,-0.018102,0.13774
6.1338,-0.017254,0.13655
6.1338,-0.014345,0.13248
6.1338,-0.013733,0.13171
6.1338,-0.01116,0.12848
6.1338,-0.010255,0.12742
6.1338,-0.0078829,0.12472
6.1338,-0.0055729,0.12222
6.1338,-0.0046863,0.12127
6.1338,-0.0038252,0.12036
6.1338,-0.0013299,0.11851
6.1338,0,0.11768
6.1338,0.0013312,0.11851
6.1338,0.0037728,0.1203
6.1338,0.0046842,0.12126
6.1338,0.0056191,0.12226
6.1338,0.0077865,0.12461
6.1338,0.010357,0.12752
6.1338,0.010638,0.12784
6.1338,0.012996,0.13078
6.1338,0.014202,0.1323
6.1338,0.016876,0.13603
6.1338,0.017998,0.1376
6.1338,0.021003,0.14228
6.1338,0.022078,0.14396
6.1338,0.022426,0.14455
6.1338,0.025001,0.14942
6.1338,0.026501,0.15232
6.1338,0.028497,0.15724
6.1338,0.029982,0.16147
6.1338,0.031565,0.1668
6.1338,0.032447,0.171
6.1338,0.033119,0.17475
6.1338,0.033702,0.17978
6.1338,0.033836,0.18222
6.1338,0.033845,0.18726
6.1338,0.033774,0.18927
6.1338,0.033251,0.19473
6.1338,0.033158,0.1954
6.1338,0.032666,0.19764
6.1338,0.031885,0.20108
6.1338,0.031526,0.20226
6.1338,0.030065,0.20623
6.1338,0.029373,0.20771
6.1338,0.027742,0.21079
6.1338,0.026954,0.21199
6.1338,0.024973,0.21477
6.1338,0.02416,0.2157
6.1338,0.021849,0.21819
6.1338,0.021084,0.21886
6.1338,0.018827,0.2208
6.1338,0.017121,0.22203
6.1338,0.015612,0.22309
6.1338,0.013602,0.22424
6.1338,0.012028,0.2251
6.1338,0.011091,0.22552
6.1338,0.007997,0.22688
6.1338,0.0070039,0.22724
6.1338,0.0037873,0.22844
6.1338,0.003527,0.2285
6.1338,0,0.22926
6.1338,-0.0034225,0.22853
6.1338,-0.003816,0.22843
6.1338,-0.006976,0.22725
6.1338,-0.0080485,0.22686
6.1338,-0.011093,0.22553
6.1338,-0.012029,0.2251
6.1338,-0.013601,0.22424
6.1338,-0.01561,0.22309
6.1338,-0.017119,0.22203
6.1338,-0.018827,0.2208
6.1338,-0.021082,0.21886
6.1338,-0.021848,0.21819
6.1338,-0.02416,0.2157
6.1338,-0.024965,0.21478
6.1338,-0.026959,0.21197
6.1338,-0.027743,0.21078
6.1338,-0.02938,0.20769
6.1338,-0.030059,0.20624
6.1338,-0.031568,0.2021
6.1338,-0.031903,0.20101
6.1338,-0.032647,0.19773
6.1338,-0.033162,0.19539
6.1338,-0.033256,0.19471
6.1338,-0.033774,0.18928
6.1338,-0.033848,0.18726
6.1372,-0.091292,0.57232
6.1372,-0.089656,0.57073
6.1372,-0.08514,0.56638
6.1372,-0.083865,0.56512
6.1372,-0.079638,0.56121
6.1372,-0.07802,0.55978
6.1372,-0.077378,0.55921
6.1372,-0.070319,0.55298
6.1372,-0.069772,0.5525
6.1372,-0.064112,0.54733
6.1372,-0.060922,0.5445
6.1372,-0.056265,0.53988
6.1372,-0.052129,0.53638
6.1372,-0.046501,0.53104
6.1372,-0.045043,0.52971
6.1372,-0.043937,0.52859
6.1372,-0.036448,0.52184
6.1372,-0.034462,0.51994
6.1372,-0.029539,0.51579
6.1372,-0.02533,0.51256
6.1372,-0.023065,0.51091
6.1372,-0.018922,0.50818
6.1372,-0.01707,0.50692
6.1372,-0.016431,0.50657
6.1372,-0.015136,0.50602
6.1372,-0.010896,0.50405
6.1372,-0.0063388,0.50255
6.1372,-0.0057431,0.50233
6.1372,-0.0044213,0.5021
6.1372,0,0.50143
6.1372,0.0044214,0.5021
6.1372,0.0057431,0.50233
6.1372,0.0063387,0.50255
6.1372,0.010895,0.50405
6.1372,0.015129,0.50602
6.1372,0.016424,0.50657
6.1372,0.017065,0.50692
6.1372,0.018893,0.50817
6.1372,0.023002,0.51088
6.1372,0.025323,0.51257
6.1372,0.028945,0.51534
6.1372,0.03518,0.52054
6.1372,0.037036,0.5223
6.1372,0.044372,0.52897
6.1372,0.045048,0.52966
6.1372,0.045876,0.53043
6.1372,0.052223,0.53649
6.1372,0.059125,0.54281
6.1372,0.059401,0.54305
6.1372,0.05961,0.54321
6.1372,0.067359,0.55037
6.1372,0.068662,0.55153
6.1372,0.073604,0.55591
6.1372,0.077577,0.55941
6.1372,0.07861,0.56032
6.1372,0.081149,0.56258
6.1372,0.084128,0.56532
6.1372,0.084883,0.56606
6.1372,0.089626,0.57071
6.1372,0.091278,0.57232
6.1372,0.088247,0.57232
6.1372,0.078626,0.57232
6.1372,0.077021,0.57232
6.1372,0.076755,0.57232
6.1372,0.076149,0.57232
6.1372,0.066862,0.57232
6.1372,0.062514,0.57232
6.1372,0.057269,0.57232
6.1372,0.048058,0.57232
6.1372,0.045612,0.57232
6.1372,0.044735,0.57232
6.1372,0.035355,0.57232
6.1372,0.034955,0.57232
6.1372,0.033508,0.57232
6.1372,0.025773,0.57232
6.1372,0.022748,0.57232
6.1372,0.017226,0.57232
6.1372,0.011441,0.57232
6.1372,0.0085618,0.57232
6.1372,0.0022392,0.57232
6.1372,0,0.57232
6.1372,-0.0015531,0.57232
6.1372,-0.009777,0.57232
6.1372,-0.015907,0.57232
6.1372,-0.01833,0.57232
6.1372,-0.024332,0.57232
6.1372,-0.028078,0.57232
6.1372,-0.028864,0.57232
6.1372,-0.032998,0.57232
6.1372,-0.04013,0.57232
6.1372,-0.042168,0.57232
6.1372,-0.051223,0.57232
6.1372,-0.056533,0.57232
6.1372,-0.061257,0.57232
6.1372,-0.066448,0.57232
6.1372,-0.076546,0.57232
6.1372,-0.076559,0.57232
6.1372,-0.087903,0.57232
6.1372,-0.089197,0.57232
6.1372,-0.091292,0.57232
6.1372,-0.031257,0.18483
6.1372,-0.031256,0.18449
6.1372,-0.030841,0.17721
6.1372,-0.03082,0.17702
6.1372,-0.030609,0.17586
6.1372,-0.029412,0.1695
6.1372,-0.029191,0.16853
6.1372,-0.027089,0.16147
6.1372,-0.026459,0.15971
6.1372,-0.023742,0.15298
6.1372,-0.023307,0.15203
6.1372,-0.022655,0.15077
6.1372,-0.019971,0.1459
6.1372,-0.017143,0.14125
6.1372,-0.01673,0.14061
6.1372,-0.01521,0.13847
6.1372,-0.013,0.13541
6.1372,-0.012471,0.13473
6.1372,-0.0091099,0.13052
6.1372,-0.0088723,0.13023
6.1372,-0.0085411,0.12984
6.1372,-0.0058786,0.12676
6.1372,-0.0037381,0.12437
6.1372,-0.0034149,0.12402
6.1372,-1.41E-05,0.12172
6.1372,0,0.12171
6.1372,1.42E-05,0.12172
6.1372,0.0033572,0.12397
6.1372,0.0037809,0.12443
6.1372,0.0057811,0.12665
6.1372,0.0084593,0.12974
6.1372,0.0088358,0.13019
6.1372,0.0091141,0.13052
6.1372,0.012267,0.1345
6.1372,0.013025,0.13548
6.1372,0.015641,0.13908
6.1372,0.016747,0.14062
6.1372,0.017155,0.14126
6.1372,0.019953,0.14588
6.1372,0.022632,0.15073
6.1372,0.023304,0.15202
6.1372,0.023738,0.15298
6.1372,0.026455,0.15972
6.1372,0.027089,0.16148
6.1372,0.029174,0.16849
6.1372,0.029442,0.16965
6.1372,0.030641,0.17602
6.1372,0.030824,0.17705
6.1372,0.030846,0.17723
6.1372,0.031247,0.1845
6.1372,0.031248,0.18482
6.1372,0.031028,0.19101
6.1372,0.030999,0.19131
6.1372,0.030268,0.19662
6.1372,0.030138,0.19721
6.1372,0.029045,0.2014
6.1372,0.028497,0.20289
6.1372,0.027171,0.20618
6.1372,0.026427,0.20759
6.1372,0.024751,0.21062
6.1372,0.024074,0.21156
6.1372,0.02192,0.21448
6.1372,0.021486,0.21495
6.1372,0.019129,0.21736
6.1372,0.018442,0.21796
